FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
BCWHYFF,3,3,Both,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
BCWHYFF,8,8,Refused,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
BCWHYFF,9,9,Don't know,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
BFAFTF,1,1,Before,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BFAFTF,2,2,After,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BFAFTF,8,8,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BFAFTF,9,9,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIONUMFF,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIONUMFF,2,2,2 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIONUMFF,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIONUMFF,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIRTHS5F,0,0,0 BIRTHS,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
BIRTHS5F,1,1,1 BIRTH,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
BIRTHS5F,2,2,2 BIRTHS,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
BIRTHS5F,3,3,3 BIRTHS,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
BIRTHS5F,4,4,4 BIRTHS,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
BMICAT,1,1,Underweight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,2,2,Normal weight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,3,3,Overweight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,4,4,Obese,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,5,5,Undefined BMI,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,0,0,NONE,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,1,1,1 TIME,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,2,2,2 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,3,3,3 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,4,4,4 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASIGRAD,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASIGRAD,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASIGRAD,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,0,0,NO PREGNANCIES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,1,1,1 PREGNANCY,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,2,2,2 PREGNANCIES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASINUM,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASISMK,0,0,NEVER SMOKED REGULARLY,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,11,11,11 YEARS OR YOUNGER,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,12,12,12 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,13,13,13 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,14,14,14 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,15,15,15 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,16,16,16 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,17,17,17 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,18,18,18 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,19,19,19 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,97,97,Not ascertained,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,98,98,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,99,99,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CEBOW,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,2,2,2 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,1,1,A great deal,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,2,2,Some,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,3,3,A little,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,4,4,Not at all,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,8,8,Refused,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,9,9,Don't know,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9997,9997,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9998,9998,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9999,9999,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CMFSEX,9996,9996,Only had sex once with this partner,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CMFSEX,9998,9998,Refused,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CMFSEX,9999,9999,Don't know,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CMJAN3YRF,1345,1345,January 2012,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN3YRF,1357,1357,January 2013,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN3YRF,1369,1369,January 2014,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN3YRF,1381,1381,January 2015,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN3YRF,1393,1393,January 2016,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN4YRF,1333,1333,January 2011,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN4YRF,1345,1345,January 2012,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN4YRF,1357,1357,January 2013,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN4YRF,1369,1369,January 2014,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN4YRF,1381,1381,January 2015,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN5YRF,1321,1321,January 2010,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN5YRF,1333,1333,January 2011,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN5YRF,1345,1345,January 2012,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN5YRF,1357,1357,January 2013,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMJAN5YRF,1369,1369,January 2014,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMLSEXFP,9996,9996,Only had sex once with first partner,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
CMLSEXFP,9998,9998,Refused,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
CMLSEXFP,9999,9999,Don't know,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
CMPGVISL,9996,9996,Only had 1 visit,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CMPGVISL,9998,9998,Refused,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CMPGVISL,9999,9999,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
COHEVER,1,1,"YES, EVER COHABITED (LIVED WITH A MAN OUTSIDE OF MARRIAGE)",1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
COHEVER,2,2,"NO, NEVER COHABITED (LIVED WITH A MAN OUTSIDE OF MARRIAGE)",1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,0,0,None,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,1,1,One,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,2,2,Two,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,3,3,THREE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,4,4,Four,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,5,5,Five or more,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHOUT,1,1,INTACT COHABITATION,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,2,2,INTACT MARRIAGE,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,3,3,DISSOLVED MARRIAGE,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,4,4,DISSOLVED COHABITATION,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,1,1,NEVER COHABITED OUTSIDE OF MARRIAGE,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,2,2,FIRST COHABITED BEFORE FIRST MARRIAGE,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,3,3,FIRST COHABITED AFTER FIRST MARRIAGE,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
CONDTMS,0,0,Not at all or never,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
CONDTMS,998,998,Refused,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
CONDTMS,999,999,Don't know,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,1,1,Female sterilization,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,2,2,Male sterilization,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,3,3,Norplant or Implanon implant,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,5,5,Depo-Provera (injectable),1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,6,6,Pill,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,7,7,Contraceptive Patch,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,8,8,Contraceptive Ring,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,9,9,Emergency contraception,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,10,10,IUD,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,11,11,Diaphragm (with or w/out jelly or cream),1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,12,12,(Male) Condom,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,13,13,Female condom/vaginal pouch,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,14,14,Foam,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,15,15,Cervical Cap,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,16,16,Today(TM) Sponge,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,17,17,Suppository or insert,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,18,18,Jelly or cream (not with diaphragm),1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,19,19,"Periodic abstinence: NFP, cervical mucus test or temperature rhythm",1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,20,20,Periodic abstinence: calendar rhythm,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,21,21,Withdrawal,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,22,22,Other method,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,30,30,Pregnant,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,31,31,Seeking Pregnancy,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,32,32,Postpartum,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,33,33,Sterile--nonsurgical--female,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,34,34,Sterile--nonsurgical--male,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,35,35,Sterile--surgical--female (noncontraceptive),1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,36,36,Sterile--surgical--male (noncontraceptive),1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,37,37,[code not used],1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,38,38,Sterile--unknown reasons-male,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,39,39,[code not used],1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,40,40,Other nonuser--never had intercourse since first period,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,41,41,"Other nonuser--has had intercourse, but not in the 3 months prior to interview",1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,42,42,Other nonuser--had intercourse in the 3 months prior to interview,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
CONSTATF,88,88,"Inapplicable (no 2nd, 3rd, or 4th method reported)",1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,1,1,Private health insurance plan (from employer or workplace; purchased directly; through a state or local government program or community program),1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,2,2,Medicaid-additional name(s) for Medicaid in this state: [MEDICAID_FILL],1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,4,4,Medi-GAP,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,5,5,"Military health care including: the VA, CHAMPUS, TRICARE, CHAMP-VA",1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,6,6,"Indian Health Service, or Single Service Plan",1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,7,7,CHIP,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,8,8,State-sponsored health plan,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,9,9,Medicare or other government health care,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,98,98,Refused,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,99,99,Don't know,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,0,0,No joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,1,1,1 joint biological child,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,2,2,2 joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,3,3,3 or more joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPNOT,0,0,No such child,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
CSPNOT,1,1,1 or more such children,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,1,1,Under $10,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,2,2,$10-$25,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,3,3,$26-$50,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,4,4,$51-$100,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,5,5,Over $100,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,8,8,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURBCAMT,9,9,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CURRPRTS,0,0,NONE,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
CURRPRTS,1,1,1 PARTNER,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
CURRREL,2,2,Engaged to him,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,4,4,Going with him or going steady,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,5,5,Going out with him once in a while,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,6,6,Just friends,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,7,7,Had just met him,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,8,8,Something else,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,98,98,Refused,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURRREL,99,99,Don't know,1,40,34,34,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,1,1,Currently covered by private health insurance or Medi-Gap,1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,2,2,"Currently covered by Medicaid, CHIP, or a state-sponsored health plan",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,3,3,"Currently covered by Medicare, military health care, or other government health care",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,4,4,"Currently covered only by a single-service plan, only by the Indian Health Service, or currently not covered by health insurance",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
DATESEX1F,9595,9595,NEVER HAD A MENSTRUAL PERIOD BUT HAS HAD INTERCOURSE,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
DATESEX1F,9997,9997,Not ascertained,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,1,1,Definitely yes,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,2,2,Probably yes,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,3,3,Probably no,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,4,4,Definitely no,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,8,8,Refused,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,9,9,Don't know,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEGREES,1,1,Associate's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,2,2,Bachelor's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,3,3,Master's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,4,4,Doctorate degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,5,5,Professional school degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,8,8,Refused,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,9,9,Don't know,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,1,1,Definitely yes,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,2,2,Probably yes,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,3,3,Probably no,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,4,4,Definitely no,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,8,8,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DFPRBNAF,9,9,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DGHT918F,0,0,No daughters,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DGHT918F,1,1,1 daughter,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DGHT918F,2,2,2 or more daughters,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,1,1,Less than one year ago,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,2,2,1-4 years ago,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,3,3,5-9 years ago,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,4,4,10 years ago or longer,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,8,8,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DHLONGF,9,9,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
DIABETES,1,1,Yes,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
DIABETES,3,3,If volunteered: Borderline or Pre-Diabetes,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
DIABETES,5,5,No,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
DIABETES,8,8,Refused,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
DIABETES,9,9,Don't know,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
DIPGED,1,1,High school diploma,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,2,2,GED only,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,3,3,Both,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,5,5,Neither,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,8,8,Refused,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,9,9,Don't know,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,1,1,Working,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,2,2,Working - Maternity leave or temp leave,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,3,3,"Not working, looking for work",1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,4,4,Keeping house or taking care of family,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,5,5,In school,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,6,6,Other,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,8,8,Refused,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWK,9,9,Don't know,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DRINKF,1,1,Never,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,2,2,Once or twice during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,3,3,Several times during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,4,4,About once a month,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,5,5,About once a week,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,6,6,About once a day,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,7,7,Not ascertained,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,8,8,Refused,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,9,9,Don't know,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,0,0,0 DAYS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,1,1,1 DAY,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,2,2,2 DAYS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,1,1,1 DRINK,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,2,2,2 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,3,3,3 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,4,4,4 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,5,5,5 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,1,1,Never,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,2,2,Once or twice during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,3,3,Several times during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,4,4,About once a month or more,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,7,7,Not ascertained,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,8,8,Refused,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,9,9,Don't know,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,1,1,Never,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,2,2,Once a month or less often,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,3,3,2-3 times a month,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,4,4,Once a week,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,5,5,2-3 times a week,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,6,6,4-6 times a week,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,7,7,Every day,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,8,8,Refused,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DUCHFREQ,9,9,Don't know,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,1,1,Less than six months,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,2,2,"At least six months, but less than a year",1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,3,3,At least a year but less than two years,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,4,4,At least two years but less than three years,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,5,5,Three years or more,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,8,8,Refused,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,9,9,Don't know,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURTRY_N,95,95,Not trying to get pregnant,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DURTRY_N,98,98,Refused,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DURTRY_N,99,99,Don't know,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
