FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
BIOCHLIV1F,9,9,Placed in foster care,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOCHLIV1F,10,10,Someplace else,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOCHLIV1F,98,98,Refused,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOCHLIV1F,99,99,Don't know,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT,2,2,2 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT,3,3,3 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT2F,0,0,NONE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT2F,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT2F,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT2F,3,3,3 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
BIOCHRFMT2F,4,4,4 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
BIOHWSNF,998,998,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOHWSNF,999,999,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,1,1,In this household full-time,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,2,2,In this household part-time,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,3,3,With his/her mother,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,4,4,Away at school or college,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,5,5,Living on own,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,6,6,Living with other relatives,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,7,7,Deceased,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,8,8,Placed for adoption or adopted,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,9,9,Placed in foster care,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,10,10,Someplace else,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,98,98,Refused,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BIOLIVNGF,99,99,Don't know,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
BMICAT,1,1,Underweight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,2,2,Normal weight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,3,3,Overweight,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,4,4,Obese,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,5,5,Undefined BMI,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BMICAT,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,0,0,NONE,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,1,1,1 TIME,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,2,2,2 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,3,3,3 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,4,4,4 TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
BNGE30T,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CASISMK,0,0,NEVER SMOKED REGULARLY,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,11,11,11 YEARS OR YOUNGER,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,12,12,12 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,13,13,13 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,14,14,14 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,15,15,15 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,16,16,16 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,17,17,17 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,18,18,18 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,19,19,19 YEARS OLD,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,97,97,Not ascertained,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,98,98,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CASISMK,99,99,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CEBOW,0,0,None,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,1,1,1 child,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,2,2,2 children,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,3,3,3 children,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CEBOW,4,4,4 children,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,1,1,A great deal,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,2,2,Some,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,3,3,A little,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,4,4,Not at all,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,8,8,Refused,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CHBOTHER,9,9,Don't know,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9997,9997,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9998,9998,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CMFMT,9999,9999,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
CNCALLU5FF,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CNCALLU5FF,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CNCALLU5FF,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CNCALLU5FF,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
COHEVER,1,1,"Yes, ever cohabited (lived with a woman outside of marriage)",1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
COHEVER,2,2,"No, never cohabited (lived with a woman outside of marriage)",1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
COHNUM,0,0,None,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
COHNUM,1,1,One,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
COHNUM,2,2,Two,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
COHNUM,3,3,Three,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
COHNUM,4,4,Four,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,0,0,None,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,1,1,One,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,2,2,Two,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,3,3,Three,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,4,4,Four,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHNUM2F,5,5,Five or more,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
COHOUT,1,1,Intact cohabitation,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,2,2,Intact marriage,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,3,3,Dissolved marriage,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHOUT,4,4,Dissolved cohabitation,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,1,1,Never cohabited outside of marriage,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,2,2,First cohabited before first marriage,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
COHSTAT,3,3,First cohabited after first marriage,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
COMPREG,0,0,NONE,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,1,1,1 PREGNANCY,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,2,2,2 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,3,3,3 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,4,4,4 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,5,5,5 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,6,6,6 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,7,7,7 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,8,8,8 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,9,9,9 PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
COMPREG,10,10,10 OR MORE PREGNANCIES,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
CONDPCT,998,998,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CONDPCT,999,999,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,1,1,Private health insurance plan (from employer or workplace; purchased directly; through a state or local government program or community program),1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,2,2,Medicaid-additional name(s) for Medicaid in this state: [MEDICAID_FILL],1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,4,4,Medi-GAP,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,5,5,"Military health care including: the VA, CHAMPUS, TRICARE, CHAMP-VA",1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,6,6,"Indian Health Service, or Single Service Plan",1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,7,7,CHIP,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,8,8,State-sponsored health plan,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,9,9,Medicare or other government health care,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,98,98,Refused,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
COVERHOWF,99,99,Don't know,1,144,144,144,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,0,0,NONE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,3,3,3 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,98,98,Refused,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL3F,99,99,Don't know,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,0,0,NONE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,3,3,3 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,4,4,4 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,98,98,Refused,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CRALL4F,99,99,Don't know,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,0,0,No joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,1,1,1 joint biological child,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,2,2,2 joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPBIO,3,3,3 or more joint biological children,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
CSPNOT,0,0,No such child,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
CSPNOT,1,1,1 or more such children,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
CURRPREGF,0,0,INAPP/DK/RF,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPREGF,1,1,YES,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPREGF,8,8,Refused,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPREGF,9,9,Don't know,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,0,0,INAPP/DK/RF,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,1,1,1 PARTNER,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,2,2,2 PARTNERS,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,3,3,3 PARTNERS,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,8,8,Refused,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURRPRTF,9,9,Don't know,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,1,1,Currently covered by private health insurance or Medi-Gap,1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,2,2,"Currently covered by Medicaid, CHIP, or a state-sponsored health plan",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,3,3,"Currently covered by Medicare, military health care, or other government health care",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_INS,4,4,"Currently covered only by a single-service plan, only by the Indian Health Service, or currently not covered by health insurance",1,128,128,128,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,1,1,None,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,2,2,Catholic,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,3,3,Baptist/Southern Baptist,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,4,4,"Methodist, Lutheran, Presbyterian, Episcopal",1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,5,5,Fundamentalist Protestant,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,6,6,Other Protestant denomination,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,7,7,Protestant - No specific denomination,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,8,8,Other religion,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,9,9,Refused,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CURR_RSD,10,10,Don't know,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,1,1,In this household full-time,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,2,2,In this household part-time,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,3,3,Away at school or college,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,4,4,Living on own,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,5,5,Living with other relatives,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,6,6,Deceased,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,7,7,Placed for adoption or adopted,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,8,8,Placed in foster care,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,9,9,Someplace else,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,98,98,Refused,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPCHLIVF,99,99,Don't know,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,1,1,In this household full-time,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,2,2,In this household part-time,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,3,3,Away at school or college,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,4,4,Living on own,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,5,5,Living with other relatives,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,6,6,Deceased,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,7,7,Someplace else,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,8,8,Refused,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBLIVF,9,9,Don't know,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
CWPNBRELF,1,1,"Yes, by blood",1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CWPNBRELF,3,3,"Yes, by marriage",1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CWPNBRELF,5,5,No,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CWPNBRELF,8,8,Refused,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CWPNBRELF,9,9,Don't know,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
CWPTRYLG,998,998,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CWPTRYLG,999,999,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
CWPTYPOPF,1,1,Tubal ligation or tubal sterilization,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
CWPTYPOPF,2,2,Hysterectomy,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
CWPTYPOPF,3,3,Something else,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
CWPTYPOPF,8,8,Refused,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
CWPTYPOPF,9,9,Don't know,1,40,37,37,1E-12,,0,,0,N,N,N,,,,,
DADTYP518F,1,1,ONLY CORESIDENTIAL CHILDREN 5 TO 18,1,111,111,111,1E-12,,0,,0,N,N,N,,,,,
DADTYP518F,2,2,ONLY NON-CORESIDENTIAL CHILDREN 5 TO 18,1,111,111,111,1E-12,,0,,0,N,N,N,,,,,
DADTYP518F,3,3,BOTH CORESIDENTIAL AND NONCORESIDENTIAL CHILDREN 5 TO 18,1,111,111,111,1E-12,,0,,0,N,N,N,,,,,
DADTYP518F,4,4,"NEITHER CORESIDENTIAL OR NONCORESIDENTIAL CHILDREN 5 TO 18, NO CHILDREN AT ALL, OR NEVER HAD SEXUAL INTERCOURSE",1,111,111,111,1E-12,,0,,0,N,N,N,,,,,
DADTYPE,1,1,ONLY CORESIDENTIAL CHILDREN,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
DADTYPE,2,2,ONLY NON-CORESIDENTIAL CHILDREN,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
DADTYPE,3,3,BOTH CORESIDENTIAL AND NON-CORESIDENTIAL CHILDREN,1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
DADTYPE,4,4,"NO CHILDREN 18 OR YOUNGER, NO CHILDREN AT ALL, OR NEVER HAD SEXUAL INTERCOURSE",1,78,78,78,1E-12,,0,,0,N,N,N,,,,,
DADTYPU5F,1,1,ONLY CORESIDENTIAL CHILDREN UNDER 5,1,104,104,104,1E-12,,0,,0,N,N,N,,,,,
DADTYPU5F,2,2,ONLY NON-CORESIDENTIAL CHILDREN UNDER 5,1,104,104,104,1E-12,,0,,0,N,N,N,,,,,
DADTYPU5F,3,3,BOTH CORESIDENTIAL AND NONCORESIDENTIAL CHILDREN UNDER 5,1,104,104,104,1E-12,,0,,0,N,N,N,,,,,
DADTYPU5F,4,4,"NEITHER CORESIDENTIAL OR NONCORESIDENTIAL CHILDREN UNDER 5, NO CHILDREN, OR NEVER HAD SEXUAL INTERCOURSE",1,104,104,104,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,1,1,Definitely yes,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,2,2,Probably yes,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,3,3,Probably no,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,4,4,Definitely no,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,8,8,Refused,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEFPROBF,9,9,Don't know,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
DEGREES,1,1,Associate's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,2,2,Bachelor's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,3,3,Master's degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,4,4,Doctorate degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,5,5,Professional school degree,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,8,8,Refused,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DEGREES,9,9,Don't know,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
DIPGED,1,1,High school diploma,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,2,2,GED only,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,3,3,Both,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,5,5,Neither,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,8,8,Refused,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DIPGED,9,9,Don't know,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,1,1,Working,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,2,2,Working - Paternity leave or temp leave,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,3,3,"Not working, looking for work",1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,4,4,Keeping house or taking care of family,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,5,5,In school,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,6,6,Other,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,8,8,Refused,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DOLASTWKF,9,9,Don't know,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
DRINKF,1,1,Never,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,2,2,Once or twice during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,3,3,Several times during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,4,4,About once a month,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,5,5,About once a week,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,6,6,About once a day,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,7,7,Not ascertained,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,8,8,Refused,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRINKF,9,9,Don't know,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,0,0,0 DAYS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,1,1,1 DAY,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,2,2,2 DAYS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNK30D,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,1,1,1 DRINK,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,2,2,2 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,3,3,3 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,4,4,4 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,5,5,5 DRINKS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,97,97,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,98,98,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRNKNUM,99,99,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,1,1,Never,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,2,2,Once or twice during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,3,3,Several times during the year,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,4,4,About once a month or more,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,7,7,Not ascertained,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,8,8,Refused,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DRUGFRF,9,9,Don't know,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,1,1,Less than six months,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,2,2,"At least six months, but less than a year",1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,3,3,At least a year but less than two years,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,4,4,At least two years but less than three years,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,5,5,Three years or more,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,8,8,Refused,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
DURFSTER,9,9,Don't know,1,44,44,44,1E-12,,0,,0,N,N,N,,,,,
EARN,1,1,"Under $96 (weekly)/Under $417 (monthly)/Under $5,000 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,2,2,"$96-$143 (weekly)/$417-624 (monthly)/$5,000-7,499 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,3,3,"$144-191 (weekly)/$625-832 (monthly)/$7,500-9,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,4,4,"$192-239 (weekly)/$833-1,041 (monthly)/$10,000-12,499 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
